resuFALSEt.match_id,resuFALSEt.radiant_TRUEin,resuFALSEt.duration,resuFALSEt.pFALSEayer_1_hero_id,resuFALSEt.pFALSEayer_2_hero_id,resuFALSEt.pFALSEayer_3_hero_id,resuFALSEt.pFALSEayer_4_hero_id,resuFALSEt.pFALSEayer_5_hero_id,resuFALSEt.pFALSEayer_6_hero_id,resuFALSEt.pFALSEayer_7_hero_id,resuFALSEt.pFALSEayer_8_hero_id,resuFALSEt.pFALSEayer_9_hero_id,resuFALSEt.pFALSEayer_10_hero_id
1729097281,FALSE,3313,35,11,25,63,21,14,85,4,86,54
1729097282,FALSE,2349,33,85,44,99,14,93,70,25,5,56
1729097283,TRUE,1639,51,20,38,66,10,25,35,34,44,72
1729097308,FALSE,1463,6,86,4,110,11,55,70,21,60,5
1729097309,FALSE,1736,94,10,2,104,76,4,102,17,13,33
1729097311,FALSE,3582,1,8,53,99,13,93,63,18,26,49
1729097312,TRUE,2721,10,2,14,56,47,12,71,105,66,11
1729097313,TRUE,1589,46,33,18,11,93,8,20,32,4,26
1729097314,FALSE,1430,1,70,14,72,31,41,58,62,53,71
1729097315,TRUE,3850,86,85,12,74,33,25,71,1,110,52
1729097316,TRUE,1617,1,44,70,34,19,32,30,47,17,6
1729097317,FALSE,2127,69,53,38,99,48,32,50,58,54,11
1729097318,TRUE,3224,88,82,63,60,2,48,7,101,21,42
1729097319,TRUE,2426,75,97,41,2,43,11,74,55,54,100
1729097321,TRUE,2855,35,46,105,106,73,21,28,11,102,18
1729097322,TRUE,2912,18,90,60,88,105,10,27,77,21,37
1729097323,TRUE,3244,105,74,75,85,1,98,100,17,90,41
1729097346,FALSE,3160,39,55,112,72,51,101,70,57,2,5
1729097348,FALSE,2427,101,106,2,1,74,11,93,4,25,17
1729097349,TRUE,3140,20,15,77,14,7,48,51,62,86,17
1729097350,FALSE,2299,106,29,22,93,78,74,7,4,85,94
1729097351,TRUE,1111,75,17,62,12,21,60,22,7,1,57
1729097352,FALSE,2839,86,21,18,28,34,2,56,52,90,7
1729097353,TRUE,2409,4,72,62,35,19,12,75,54,53,23
1729097354,TRUE,2614,44,110,80,57,37,71,53,14,11,36
1729097355,FALSE,4012,106,88,104,29,44,26,18,98,68,4
1729097356,TRUE,3442,57,2,32,56,21,74,75,14,7,59
1729097357,TRUE,1496,14,89,12,39,1,19,7,74,104,17
1729097358,TRUE,3381,93,44,7,10,17,8,59,62,32,11
1729097359,FALSE,2751,25,39,93,88,28,62,52,1,29,69
1729097360,FALSE,3062,14,43,32,74,4,44,89,82,59,2
1729097361,FALSE,2378,21,100,2,20,77,30,85,22,62,8
1729097362,FALSE,2323,74,57,48,49,105,1,39,28,40,43
1729097363,FALSE,2932,44,20,85,53,52,5,37,8,17,34
1729097365,FALSE,1814,72,14,105,67,57,112,50,42,22,52
1729097366,FALSE,3501,14,20,86,41,11,22,9,21,8,58
1729097386,FALSE,2846,30,12,6,26,39,8,31,66,47,25
1729097387,FALSE,2318,62,63,35,19,43,34,51,78,9,106
1729097390,TRUE,1940,28,57,94,105,8,81,14,44,17,104
1729097391,FALSE,3056,14,81,36,42,71,20,50,22,107,54
1729097392,TRUE,2580,93,74,4,22,71,70,25,11,60,100
1729097393,TRUE,4180,53,32,11,72,52,99,4,1,34,39
1729097394,TRUE,2240,6,50,26,12,68,56,111,109,88,73
1729097395,TRUE,1925,39,84,86,22,110,49,26,17,89,47
1729097396,FALSE,2012,4,86,62,42,59,51,112,17,68,12
1729097397,TRUE,2881,67,4,19,46,101,32,17,14,7,70
1729097398,TRUE,1771,11,1,2,80,20,4,86,39,74,52
1729097399,TRUE,3444,40,59,46,33,79,76,90,112,63,11
1729097400,TRUE,3239,89,39,86,8,83,62,59,105,100,28
1729097418,FALSE,2882,34,94,7,72,85,74,18,71,8,86
1729097420,TRUE,2366,6,99,40,70,17,47,16,18,14,66
1729097421,FALSE,3353,41,52,98,105,42,11,50,12,20,15
1729097422,TRUE,2826,20,47,4,29,42,109,40,93,35,75
1729097423,FALSE,2693,22,35,6,15,20,52,44,4,5,2
1729097424,FALSE,1957,25,14,4,6,56,104,11,105,100,1
1729097425,FALSE,1514,70,44,30,56,61,93,31,27,14,5
1729097426,FALSE,3431,58,106,5,88,94,110,72,85,100,97
1729097427,TRUE,3227,19,93,16,18,86,21,6,5,98,110
1729097428,TRUE,2449,2,9,42,32,86,60,74,62,12,69
1729097429,FALSE,2629,70,35,14,47,105,90,32,25,44,22
1729097452,TRUE,2338,72,86,39,49,104,84,105,21,71,97
1729097453,FALSE,2977,56,72,74,92,97,107,104,102,39,2
1729097454,FALSE,2039,95,26,14,78,75,52,49,3,57,99
1729097455,TRUE,3254,22,16,1,25,71,49,14,72,35,17
1729097456,FALSE,1829,4,17,73,14,104,9,50,72,39,85
1729097457,FALSE,2064,46,62,75,101,87,31,81,30,35,18
1729097458,FALSE,2165,48,97,56,21,1,22,93,71,8,25
1729097459,FALSE,3306,87,21,14,40,41,109,75,5,56,34
1729097461,FALSE,3198,8,14,53,104,50,73,22,11,5,75
1729097462,TRUE,1965,53,44,51,47,86,7,106,9,1,49
1729097463,TRUE,2248,64,15,26,16,49,32,106,44,70,40
1729097464,FALSE,3136,54,59,65,9,72,84,75,74,62,3
1729097465,TRUE,2197,63,105,39,4,46,45,51,9,18,17
1729097477,TRUE,2868,71,54,22,11,5,2,56,17,51,105
1729097478,FALSE,2801,72,106,16,32,7,21,10,29,71,11
1729097479,FALSE,2276,17,4,107,23,32,57,44,62,40,41
1729097480,TRUE,2281,61,4,43,46,75,82,2,53,11,107
1729097482,FALSE,2959,48,51,21,52,33,39,99,14,73,75
1729097483,TRUE,2282,7,19,20,97,46,21,23,99,86,12
1729097484,FALSE,2033,61,77,72,21,26,39,25,88,81,74
1729097485,TRUE,2775,68,56,99,52,102,39,72,106,38,18
1729097486,FALSE,2404,56,46,8,88,21,67,75,99,11,49
1729097488,FALSE,2155,65,34,77,7,10,88,21,46,50,112
1885069276,TRUE,3038,4,70,43,100,68,67,41,30,73,86
1885069277,FALSE,1576,13,95,47,73,52,14,53,25,36,28
1885069278,TRUE,3022,28,21,52,74,112,5,56,1,14,86
1885069280,TRUE,3270,102,86,21,11,44,22,41,33,29,50
1885069281,FALSE,3094,5,46,4,68,74,41,102,30,44,76
1885069282,FALSE,3134,104,84,56,68,34,74,53,41,9,29
1885069283,FALSE,2892,68,40,21,44,43,35,16,74,41,25
1885069284,FALSE,1881,23,34,101,88,93,9,54,48,22,25
1885069285,FALSE,1830,1,53,95,47,55,12,76,69,63,48
1885069286,FALSE,3871,89,67,2,72,8,46,81,106,3,58
1885069287,FALSE,3255,29,95,9,35,105,102,36,45,59,103
1885069288,TRUE,3232,62,73,25,59,57,35,104,67,70,100
1885069289,TRUE,2355,83,74,21,67,104,8,88,27,14,19
1885069295,FALSE,2289,83,88,19,12,60,22,71,7,74,67
1885069368,TRUE,2792,73,89,31,23,64,36,7,42,44,81
1885069401,FALSE,426,4,11,15,40,41,38,102,83,48,20
1885069297,FALSE,2429,59,8,25,32,44,70,46,47,41,62
1885069298,FALSE,2881,4,9,21,31,74,19,60,85,12,53
1885069299,FALSE,3374,76,34,5,94,26,23,21,14,16,44
1885069300,FALSE,4004,71,105,8,97,68,77,83,87,110,32
1885069301,TRUE,3829,73,53,36,11,64,69,67,68,102,22
1885069303,TRUE,1947,12,70,44,87,72,67,104,76,59,100
1885069304,FALSE,2575,60,112,74,6,64,68,88,86,54,78
1885069305,FALSE,3610,103,88,74,73,110,7,56,109,105,68
1885069306,FALSE,3156,82,9,28,105,2,60,44,5,86,98
1885069317,FALSE,3561,73,25,9,8,100,57,93,69,11,74
1885069318,TRUE,1982,36,62,11,1,57,90,2,94,28,65
1885069319,FALSE,3394,26,53,2,21,10,42,70,110,82,14
1885069320,TRUE,2541,48,64,31,23,71,47,44,41,16,70
1885069321,FALSE,2749,21,39,69,44,102,53,60,30,26,74
1885069322,FALSE,1292,32,98,28,44,43,73,83,56,84,11
1885069323,TRUE,1879,34,41,47,17,62,112,53,93,73,63
1885069324,FALSE,2575,35,17,99,71,89,44,51,70,8,84
1885069336,TRUE,3115,3,57,60,95,19,75,104,43,74,44
1885069337,TRUE,2927,26,35,18,93,17,31,90,21,54,43
1885069338,FALSE,2697,23,6,25,18,32,43,74,72,26,48
1885069339,TRUE,1869,85,44,40,41,47,13,63,50,74,104
1885069341,TRUE,1842,19,21,44,58,28,46,25,11,14,18
1885069345,FALSE,3473,25,26,18,4,55,21,30,71,105,19
1885069346,TRUE,1986,83,57,42,86,16,11,26,59,14,104
1885069347,TRUE,2185,27,42,19,18,100,25,63,1,76,51
1885069348,FALSE,3320,101,86,26,106,99,12,57,104,90,28
1885069353,FALSE,2209,70,91,44,37,50,100,74,5,19,77
1885069356,TRUE,2127,42,73,28,64,4,1,11,89,107,33
1885069357,TRUE,3210,30,45,70,32,67,106,28,29,8,25
1885069358,TRUE,2562,59,21,49,70,63,87,25,79,84,1
1885069359,FALSE,2135,8,79,4,17,21,71,1,94,5,11
1885069360,FALSE,2902,40,104,73,112,23,72,11,69,21,37
1885069361,TRUE,2200,51,25,14,8,90,11,110,47,46,93
1885069366,FALSE,2154,56,6,33,14,11,8,27,16,17,7
1885069367,TRUE,1761,16,97,57,35,42,104,1,112,28,21
1885069369,TRUE,2369,72,23,94,27,8,92,26,104,12,5
1885069370,FALSE,2619,101,10,93,27,19,74,91,85,44,26
1885069371,TRUE,1689,32,19,5,93,17,65,72,27,1,95
1885069372,FALSE,1991,83,72,49,74,62,85,8,34,17,53
1885069373,TRUE,1871,4,27,19,18,94,13,45,12,2,71
1885069374,TRUE,1553,104,25,49,74,85,44,11,99,93,50
1885069380,FALSE,1560,95,30,32,8,12,67,35,70,7,15
1885069381,TRUE,4053,9,89,11,14,7,104,68,26,12,106
1885069382,TRUE,2967,47,5,8,68,78,9,73,104,48,34
1885069383,TRUE,2893,11,21,7,76,15,104,25,5,16,74
1885069384,FALSE,2270,14,93,28,57,97,85,84,91,36,8
1885069385,FALSE,1968,12,21,99,62,87,28,57,37,32,70
1885069386,FALSE,2972,98,40,85,21,92,72,26,46,76,30
1885069387,FALSE,3996,74,41,71,16,19,27,17,75,2,18
1885069395,FALSE,2818,97,62,75,58,21,105,52,33,87,44
1885069397,FALSE,2805,106,35,93,17,74,100,53,8,23,39
1885069398,FALSE,3685,10,22,8,47,59,20,12,39,2,48
1885069403,TRUE,2524,72,74,16,41,47,1,32,70,73,6
1885069405,TRUE,1351,5,57,6,83,106,73,51,21,102,81
1885069412,TRUE,2508,14,104,72,32,11,39,66,21,35,42
1885069413,FALSE,2290,49,67,48,29,22,95,70,6,25,59
1885069414,TRUE,1433,41,98,45,10,81,67,53,49,42,74
1885069415,TRUE,3783,25,33,44,14,21,1,23,112,47,17
1885069416,TRUE,1607,12,63,54,48,11,14,9,40,8,25
1885069417,TRUE,1440,93,5,95,20,11,111,18,26,71,65
1885069418,TRUE,1985,77,74,80,84,39,87,106,15,72,17
1885069419,FALSE,2214,80,72,50,112,17,8,74,59,97,11
1885069423,TRUE,2458,48,71,104,55,1,73,60,27,89,64
1885069424,TRUE,3052,59,21,70,83,37,63,14,41,5,73
1885069425,TRUE,3004,12,55,70,74,5,44,64,22,21,78
1885069426,TRUE,1806,6,30,73,16,25,36,35,14,99,26
1885069427,FALSE,662,87,0,14,104,84,68,99,4,52,59
1885069428,TRUE,2811,51,25,44,73,68,41,5,74,2,36
1885069438,TRUE,2072,81,30,18,82,33,40,47,107,14,103
1885069439,FALSE,2463,75,8,98,27,16,62,34,109,41,29
1885069440,TRUE,3117,16,112,39,44,30,46,25,71,59,42
1885069441,FALSE,2146,84,30,93,44,50,73,68,9,74,59
1885069442,FALSE,2155,8,73,17,68,102,11,12,47,21,106
1885069443,FALSE,1059,75,29,55,109,16,5,73,60,11,84
1885069444,TRUE,1962,7,70,58,41,4,104,65,14,79,93
1885069445,FALSE,3649,101,14,21,50,41,9,22,106,30,62
1885069447,TRUE,1453,112,36,76,64,103,69,55,33,18,89
1885069448,TRUE,2181,8,69,21,84,5,39,88,73,62,100
1885069461,FALSE,2059,100,7,19,74,32,44,70,71,62,28
1885069462,FALSE,2440,36,72,81,84,112,52,59,25,37,5
1885069463,TRUE,2394,81,68,14,29,9,21,80,86,1,59
1885069464,FALSE,3837,53,11,107,67,64,17,71,105,86,69
1885069465,FALSE,1394,20,93,10,106,89,8,62,25,98,75
1885069466,FALSE,2828,81,17,82,34,85,29,18,7,62,10
1885069467,TRUE,3425,68,60,5,44,14,104,87,54,11,69
1885069468,FALSE,3071,73,104,41,27,40,93,88,51,25,98
1885069470,TRUE,2750,73,18,36,85,48,15,14,32,17,2
1885069473,FALSE,3317,68,42,2,13,1,75,69,40,18,19
1885069474,TRUE,1586,53,85,36,99,69,104,21,73,56,32
1885069475,FALSE,1464,95,56,7,62,69,4,40,27,10,68
1885069476,TRUE,1967,22,67,50,25,76,19,100,20,17,41
1885069477,FALSE,2707,1,93,85,27,74,9,21,4,36,95
1885069478,FALSE,2072,72,9,35,106,11,8,83,73,56,75
1885069479,FALSE,2441,19,96,32,8,21,73,2,74,51,42
1885069480,FALSE,2111,31,25,58,38,70,73,42,27,74,4
1885069481,TRUE,2791,41,5,100,76,44,74,14,104,80,70
1885069482,TRUE,1751,89,100,39,5,7,62,86,63,99,54
1885069483,FALSE,3241,106,101,93,68,40,37,69,7,104,15
1885069484,FALSE,2858,7,6,35,21,104,63,15,50,3,62
1885069490,TRUE,451,34,50,84,35,52,69,109,46,16,26
1885069491,TRUE,1076,112,106,11,62,26,41,55,31,76,53
1885069492,FALSE,2245,1,26,6,104,19,101,8,54,39,50
1885069493,TRUE,1884,21,61,75,42,57,1,6,9,25,105
1885069495,FALSE,2341,14,100,30,96,60,42,98,74,56,53
1885069496,TRUE,1529,40,74,55,46,31,35,112,47,19,96
1885069497,TRUE,2690,4,44,60,70,29,82,56,62,104,59
1885069498,FALSE,1054,89,80,98,20,73,67,29,100,40,9
1885069500,TRUE,2939,56,74,102,20,54,85,4,55,19,28
1885069509,FALSE,2993,10,106,45,4,54,107,35,44,14,43
1885069511,FALSE,1488,100,98,62,61,11,64,30,53,97,99
1885069512,FALSE,2430,69,46,12,9,42,59,14,8,11,30
1885069513,FALSE,2366,11,70,14,83,21,104,26,112,55,72
1885069514,TRUE,2137,43,48,7,110,41,83,2,9,42,12
1885069515,TRUE,1991,39,64,69,21,30,31,1,22,84,59
1885069522,TRUE,2168,87,73,32,60,64,58,85,39,100,75
1885069523,TRUE,2757,73,41,13,85,99,22,69,44,27,47
1885069524,FALSE,2680,2,72,45,52,20,6,7,25,104,62
1885069525,TRUE,728,85,74,67,5,28,70,7,81,12,44
1885069526,FALSE,3292,14,82,18,10,28,67,7,100,23,1
1885069527,TRUE,2374,30,56,73,28,36,41,22,21,62,104
1885069528,FALSE,2868,39,21,59,14,9,74,81,25,18,73
1885069529,TRUE,2003,101,9,75,70,30,86,62,59,35,29
1885069530,FALSE,4190,21,19,9,94,75,67,88,59,18,106
1885069534,TRUE,3185,97,57,83,106,23,85,17,71,8,44
1885069535,TRUE,2409,40,70,47,8,74,2,22,20,77,54
1885069536,TRUE,2140,101,19,37,71,41,4,74,21,106,64
1885069537,TRUE,2390,16,8,100,110,90,23,4,29,46,14
1885069538,TRUE,2642,109,30,60,102,69,8,87,73,81,56
1885069539,FALSE,2119,74,8,101,25,44,104,2,28,9,35
1885069544,FALSE,2424,36,43,19,44,39,50,32,28,21,7
1885069545,TRUE,3949,67,46,29,93,57,42,55,14,54,4
1885069546,TRUE,1657,95,28,106,70,25,76,1,61,19,49
1885069547,TRUE,2917,104,82,7,98,26,81,23,8,75,21
1885069548,TRUE,2075,11,71,29,72,42,44,37,43,1,5
1885069549,TRUE,2283,7,8,25,74,53,71,39,73,12,85
1885069550,TRUE,1834,4,99,55,35,70,44,26,30,7,21
1885069557,TRUE,1283,6,2,90,70,76,98,75,50,73,21
1885069558,FALSE,2990,15,77,32,50,74,28,5,14,75,57
1885069559,FALSE,4036,59,39,22,74,2,93,31,44,36,34
1885069560,TRUE,2634,100,39,30,17,6,1,109,32,79,14
1885069562,TRUE,2330,12,33,5,26,21,70,59,63,44,48
1885069565,FALSE,3035,61,68,41,25,62,75,104,93,55,46
1885069566,FALSE,3300,48,32,102,7,21,26,12,19,97,46
1885069567,FALSE,1690,61,105,3,57,74,22,107,21,69,27
1885069568,TRUE,1925,74,36,8,13,77,11,9,99,94,26
1885069570,FALSE,3260,2,12,9,3,11,32,21,71,66,16
1885069577,FALSE,2357,21,109,3,102,26,29,2,11,22,16
1885069578,TRUE,1350,18,56,42,49,57,39,71,22,97,12
1885069580,TRUE,2316,69,27,7,60,9,25,21,5,49,28
1885069582,FALSE,3146,21,80,26,43,56,103,83,69,44,11
1885069584,TRUE,2730,100,49,7,69,45,68,96,73,67,28
1885069585,FALSE,1815,21,73,44,9,83,52,47,14,12,6
1885069593,TRUE,1943,41,93,105,26,21,22,17,44,99,112
1885069594,TRUE,3330,93,11,89,69,53,40,71,1,99,74
1885069595,FALSE,2577,5,12,35,90,39,96,74,37,104,73
1885069597,TRUE,2384,99,57,69,11,4,25,7,12,54,27
1885069598,FALSE,2962,4,104,74,32,30,31,34,16,62,93
1885069599,FALSE,3875,86,14,70,25,46,88,105,21,55,69
1885069600,FALSE,2677,11,96,82,99,26,104,4,75,42,106
1885069601,TRUE,2623,110,14,61,74,16,54,101,33,42,105
1885069602,FALSE,2549,18,30,75,2,63,96,9,67,22,1
1885069603,TRUE,2283,83,22,64,34,63,2,1,80,6,5
1885069612,TRUE,1720,75,20,51,42,97,83,57,74,13,104
1885069613,TRUE,2106,40,11,56,51,83,5,28,38,52,34
1885069614,FALSE,3640,4,27,35,2,55,12,42,18,44,32
1885069615,TRUE,3329,42,101,67,98,14,74,75,48,70,28
1885069616,TRUE,1778,21,2,57,49,36,22,41,32,30,44
1885069617,FALSE,2189,82,111,8,25,11,21,112,3,14,46
1885069618,TRUE,2357,72,74,5,39,70,14,102,8,32,31
1885069619,FALSE,3514,25,104,30,74,12,7,35,14,67,4
1885069620,FALSE,2644,71,90,35,12,15,25,54,85,67,7
1885069621,FALSE,1916,95,60,21,22,109,96,13,93,73,71
1885069622,FALSE,3065,6,111,88,4,26,21,64,45,93,28
1885069628,TRUE,2634,12,96,100,11,20,36,41,93,104,7
1885069629,FALSE,1512,57,112,1,32,6,25,20,11,71,64
1885069630,TRUE,2149,9,25,44,50,17,16,46,1,28,86
1885069631,FALSE,3236,14,6,63,95,39,10,106,19,36,46
1885069633,FALSE,2449,21,111,2,93,16,28,1,102,74,37
1885069634,TRUE,2400,71,103,105,48,20,7,36,51,67,21
1885069637,FALSE,2417,110,14,59,72,13,2,56,55,15,84
1885069638,FALSE,2272,14,21,63,92,98,53,73,11,9,6
1885069639,TRUE,3552,11,7,112,8,36,14,53,73,72,30
1885069640,FALSE,2653,60,97,72,18,87,106,14,21,75,81
1885069651,TRUE,2587,36,21,71,10,101,17,83,69,86,1
1885069652,TRUE,2894,77,84,31,4,105,89,35,34,51,28
1885069653,FALSE,1951,74,88,1,86,5,14,106,48,69,26
1885069654,TRUE,1043,42,99,70,9,96,59,15,68,7,66
1885069666,TRUE,2921,2,1,44,21,17,49,32,19,11,33
1885069667,TRUE,2904,90,32,56,44,21,40,6,13,63,39
1885069668,FALSE,2389,32,9,3,46,104,5,11,99,44,33
1885069669,FALSE,2814,49,56,43,69,104,36,99,74,44,61
1885069671,FALSE,2306,21,14,25,67,15,7,53,44,104,86
1885069672,TRUE,2506,48,4,22,25,98,97,39,73,33,68
1885069680,TRUE,2994,95,26,47,96,37,21,74,4,22,28
1885069683,TRUE,3379,16,28,1,4,25,63,14,21,19,51
1885069684,FALSE,1960,75,7,104,41,4,20,36,96,58,8
1885069686,TRUE,3259,36,88,46,9,23,51,101,16,93,22
1885069687,FALSE,2551,111,112,21,33,49,45,106,74,30,64
1885069694,TRUE,2841,60,7,32,44,109,5,52,18,54,46
1885069695,TRUE,3242,50,4,77,54,22,69,44,95,2,14
1885069696,FALSE,2823,1,48,39,71,7,15,55,67,104,100
1885069697,FALSE,1858,1,19,56,47,112,11,5,6,95,100
1885069698,TRUE,3185,95,112,71,5,46,35,77,55,32,36
1885069699,FALSE,3269,100,53,39,1,85,64,42,13,72,29
1885069700,TRUE,2746,40,106,73,63,88,89,50,39,2,23
1885069701,TRUE,2046,3,12,0,70,89,23,52,65,55,22
1885069710,FALSE,2386,98,19,14,105,18,13,104,16,75,101
1885069711,FALSE,2717,74,93,7,31,73,51,46,16,112,8
1885069712,FALSE,2526,105,8,32,96,42,22,46,5,26,25
1885069713,FALSE,1989,104,2,1,8,17,59,35,71,18,9
1885069714,FALSE,2485,80,11,32,30,6,67,5,39,18,62
1885069716,TRUE,4405,15,59,54,71,63,70,52,44,31,64
1885069723,FALSE,3117,4,35,7,11,96,93,20,47,31,51
1885069725,FALSE,2695,85,73,82,14,68,31,75,71,89,47
1885069726,FALSE,2626,14,34,53,48,86,88,21,52,87,44
1885069727,FALSE,2155,75,62,60,18,72,59,15,49,36,85
1885069734,FALSE,1677,1,44,21,40,82,74,112,99,7,73
1885069735,FALSE,3795,18,74,72,32,64,53,105,11,36,73
1885069736,TRUE,3294,21,9,106,5,19,3,29,22,98,32
1885069737,FALSE,1310,62,44,59,8,99,28,69,12,71,90
1885069738,FALSE,1902,93,74,72,28,20,25,87,96,63,38
1885069739,TRUE,1909,18,16,79,73,26,21,12,75,100,36
1885069740,TRUE,3003,41,88,39,49,44,66,1,86,37,57
1885069741,TRUE,2763,60,20,88,74,73,101,36,104,32,35
1885069742,FALSE,2668,35,44,27,82,39,68,32,42,74,67
1885069743,TRUE,3221,86,17,96,67,84,55,89,19,72,29
1885069744,TRUE,1975,50,97,72,27,104,3,78,25,47,2
1885069750,TRUE,2330,6,44,14,51,54,5,40,49,104,21
1885069752,TRUE,2628,67,14,1,17,74,44,94,81,92,6
1885069753,FALSE,2402,90,12,31,35,50,29,49,25,15,26
1885069754,TRUE,2874,22,53,13,85,87,16,102,56,34,77
1885069755,TRUE,2562,53,16,22,56,67,4,32,14,87,72
1885069757,TRUE,2868,90,20,42,62,89,100,81,32,48,109
1885069759,TRUE,2028,98,30,87,14,81,64,29,46,54,41
1885069760,FALSE,2940,74,90,79,41,16,1,23,96,87,30
1885069761,FALSE,3599,13,104,46,74,14,16,30,69,52,44
1885069762,FALSE,3174,71,47,32,43,28,55,9,62,21,12
1885069763,FALSE,2708,7,53,28,71,35,104,75,31,62,2
1885069764,FALSE,3058,104,26,15,42,86,1,75,41,32,4
1885069771,TRUE,3053,75,69,109,71,21,106,65,7,39,100
1885069772,FALSE,2420,70,21,4,91,106,67,71,12,13,110
1885069773,TRUE,1925,101,61,14,9,41,22,75,72,77,35
1885069774,TRUE,2108,51,100,48,62,91,106,11,28,6,107
1885069775,FALSE,2558,21,67,51,83,5,25,63,56,87,84
1885069783,FALSE,2884,35,15,21,84,88,73,81,64,67,68
1885069784,FALSE,2184,56,21,41,57,100,71,85,11,44,102
1885069785,TRUE,3372,11,18,35,86,32,104,74,30,5,23
1885069786,FALSE,1489,44,32,1,14,104,64,97,47,54,72
1885069790,TRUE,2286,94,5,29,9,45,22,35,68,60,6
1885069791,TRUE,1545,89,33,1,21,36,104,44,7,84,57
1885069792,FALSE,3180,7,14,12,54,70,19,22,73,92,23
1885069795,FALSE,1769,75,106,74,44,1,102,86,13,2,14
1885069796,FALSE,2422,57,40,106,14,54,99,92,63,75,9
1885069797,TRUE,2035,90,21,17,93,105,4,63,62,35,52
1885069799,FALSE,2476,25,45,106,2,14,4,42,21,39,44
1885069800,TRUE,2156,3,1,50,38,60,6,11,57,101,27
1885069801,FALSE,2051,1,73,15,74,36,22,27,44,21,70
1885069802,FALSE,3268,100,84,78,80,6,31,3,11,73,68
1885069803,FALSE,2399,69,21,1,23,71,8,89,99,50,107
1885069804,TRUE,2565,16,36,86,8,7,2,73,14,21,112
1885069820,TRUE,1598,69,112,31,19,73,67,104,91,71,106
1885069821,TRUE,1578,90,77,8,76,52,29,94,15,103,41
1885069822,TRUE,3340,67,63,26,23,30,80,2,4,73,62
1885069823,FALSE,2550,30,106,75,8,57,44,50,101,26,70
1885069824,FALSE,1919,15,16,49,2,95,84,54,40,92,12
1885069829,TRUE,2819,67,111,86,35,89,81,109,9,66,57
1885069830,FALSE,2362,63,49,33,26,76,51,92,17,71,57
1885069831,FALSE,2460,46,32,42,86,74,29,14,12,100,11
1885069832,FALSE,2778,68,17,12,76,109,82,60,49,77,61
1885069833,FALSE,2674,93,72,40,5,90,39,12,87,20,85
1885069834,TRUE,2231,109,27,59,14,93,30,70,8,52,39
1885069845,FALSE,2207,46,30,42,8,74,5,80,21,19,84
1885069846,FALSE,2074,106,49,28,37,73,5,21,44,32,55
1885069847,TRUE,2859,40,100,19,63,88,9,23,14,56,49
1885069848,TRUE,2676,4,21,36,104,59,74,51,47,13,23
1885069849,FALSE,2767,15,21,96,40,14,69,16,93,67,84
1885069851,FALSE,2872,74,18,4,35,75,85,21,7,11,87
1885069852,TRUE,2078,35,70,1,14,93,47,2,32,6,99
1885069862,TRUE,2195,67,48,8,58,36,100,28,76,50,102
1885069863,FALSE,2262,30,33,25,4,22,6,11,32,44,21
1885069864,TRUE,3207,62,72,21,96,106,45,30,11,41,70
1885069865,TRUE,2343,49,30,9,106,14,8,62,39,67,68
1885069866,FALSE,2597,14,47,71,19,49,67,100,9,28,39
1885069867,FALSE,2636,35,5,34,74,91,14,70,60,11,4
1885069868,TRUE,3190,51,99,7,14,35,76,4,25,9,42
1885069869,TRUE,2879,10,112,26,16,4,31,19,65,63,21
1885069871,TRUE,2602,26,14,49,1,40,70,36,67,2,31
1885069878,FALSE,2506,33,94,31,73,7,11,68,51,12,84
1885069880,FALSE,2445,25,109,111,88,104,7,48,21,9,50
1885069881,TRUE,2702,100,1,86,14,30,7,27,83,84,69
1885069882,TRUE,1999,103,100,4,89,15,67,2,10,99,36
1885069891,FALSE,3537,88,25,32,29,91,23,5,43,100,49
1885069892,TRUE,2602,7,67,58,21,71,99,53,75,109,2
1885069893,FALSE,2759,93,7,16,21,14,26,9,34,29,6
1885069894,FALSE,2308,12,19,53,59,86,35,23,84,43,81
1885069902,TRUE,1632,71,93,74,69,26,42,50,2,104,11
1885069904,TRUE,1430,67,11,81,28,48,93,73,95,59,9
1885069906,FALSE,2394,11,53,96,14,83,36,19,18,33,61
1885069912,FALSE,2379,4,7,25,73,62,15,90,71,18,35
1885069913,FALSE,2662,26,7,34,8,29,50,70,25,32,18
1885069914,FALSE,2660,79,53,21,51,4,61,8,73,50,11
1885069915,TRUE,2150,48,21,2,84,17,112,30,93,11,100
1885069916,FALSE,3576,93,27,21,99,7,15,37,6,19,51
1885069917,TRUE,2879,89,23,59,46,109,44,100,3,18,40
1885069918,FALSE,2179,104,93,41,26,25,36,75,44,7,14
1885069919,TRUE,4507,100,2,70,45,88,8,35,36,37,39
1885069920,FALSE,3731,33,32,41,3,74,8,28,100,35,62
1885069927,FALSE,2869,106,73,47,9,104,85,35,33,105,56
1885069929,TRUE,4036,29,51,53,67,5,14,105,37,16,15
1885069930,TRUE,1592,7,44,111,100,46,90,43,39,48,4
1885069932,FALSE,3123,42,87,18,93,22,11,26,14,50,20
1885069933,TRUE,2735,84,79,95,14,104,42,34,1,54,4
1885069934,FALSE,1138,106,17,104,30,65,62,4,21,83,73
1885069940,TRUE,2486,44,32,41,14,94,20,104,57,47,87
1885069941,FALSE,2268,14,53,28,76,68,11,26,62,74,42
1885069942,TRUE,2510,23,77,43,68,76,1,5,44,104,100
1885069943,TRUE,1672,21,100,7,32,27,62,4,56,10,85
